barcode	date	Row	Column	well	cell_count__total	corpse_count	cell_count__dead	cell_count
MH1_15	2016-06-06 12:34:56	11	5	K05	3640.0	39.0	12.0	3628.0
MH1_15	2016-06-06 12:34:56	11	6	K06	467.0	139.0	92.0	375.0
MH1_15	2016-06-06 12:34:56	11	7	K07	3698.0	40.0	16.0	3682.0
MH1_15	2016-06-06 12:34:56	11	8	K08	3696.0	36.0	17.0	3679.0
MH1_15	2016-06-06 12:34:56	11	9	K09	3678.0	35.0	9.0	3669.0
MH1_15	2016-06-06 12:34:56	11	10	K10	3675.0	43.0	16.0	3659.0
MH1_15	2016-06-06 12:34:56	11	11	K11	558.0	126.0	102.0	456.0
MH1_15	2016-06-06 12:34:56	11	12	K12	1850.0	24.0	4.0	1846.0
MH1_15	2016-06-06 12:34:56	11	13	K13	3691.0	32.0	12.0	3679.0
MH1_15	2016-06-06 12:34:56	11	14	K14	254.0	383.0	132.0	122.0
MH1_15	2016-06-06 12:34:56	11	15	K15	496.0	114.0	94.0	402.0
MH1_15	2016-06-06 12:34:56	11	16	K16	3584.0	35.0	12.0	3572.0
MH1_15	2016-06-06 12:34:56	11	17	K17	3618.0	33.0	12.0	3606.0
MH1_15	2016-06-06 12:34:56	11	18	K18	1584.0	25.0	2.0	1582.0
MH1_15	2016-06-06 12:34:56	11	19	K19	3707.0	34.0	12.0	3695.0
MH1_15	2016-06-06 12:34:56	11	20	K20	2738.0	46.0	30.0	2708.0
MH1_15	2016-06-06 12:34:56	11	21	K21	2759.0	41.0	22.0	2737.0
MH1_15	2016-06-06 12:34:56	11	22	K22	563.0	91.0	70.0	493.0
MH1_15	2016-06-06 12:34:56	12	3	L03	304.0	315.0	120.0	184.0
MH1_15	2016-06-06 12:34:56	12	4	L04	637.0	83.0	63.0	574.0
MH1_15	2016-06-06 12:34:56	12	5	L05	244.0	412.0	130.0	114.0
MH1_15	2016-06-06 12:34:56	12	6	L06	2813.0	44.0	24.0	2789.0
MH1_15	2016-06-06 12:34:56	12	7	L07	3601.0	26.0	15.0	3586.0
MH1_15	2016-06-06 12:34:56	12	8	L08	3570.0	39.0	16.0	3554.0
MH1_15	2016-06-06 12:34:56	12	9	L09	403.0	195.0	91.0	312.0
MH1_15	2016-06-06 12:34:56	12	10	L10	3660.0	36.0	18.0	3642.0
MH1_15	2016-06-06 12:34:56	12	11	L11	578.0	95.0	73.0	505.0
MH1_15	2016-06-06 12:34:56	12	12	L12	1643.0	53.0	35.0	1608.0
MH1_15	2016-06-06 12:34:56	12	13	L13	1691.0	29.0	10.0	1681.0
MH1_15	2016-06-06 12:34:56	12	14	L14	3684.0	36.0	13.0	3671.0
MH1_15	2016-06-06 12:34:56	12	15	L15	1704.0	26.0	5.0	1699.0
MH1_15	2016-06-06 12:34:56	12	16	L16	3658.0	39.0	14.0	3644.0
MH1_15	2016-06-06 12:34:56	12	17	L17	435.0	172.0	95.0	340.0
MH1_15	2016-06-06 12:34:56	12	18	L18	637.0	103.0	81.0	556.0
MH1_15	2016-06-06 12:34:56	12	19	L19	3770.0	32.0	14.0	3756.0
MH1_15	2016-06-06 12:34:56	12	20	L20	1608.0	49.0	36.0	1572.0
MH1_15	2016-06-06 12:34:56	12	21	L21	3669.0	31.0	11.0	3658.0
MH1_15	2016-06-06 12:34:56	12	22	L22	3528.0	38.0	14.0	3514.0
MH1_15	2016-06-06 12:34:56	13	3	M03	1421.0	22.0	3.0	1418.0
MH1_15	2016-06-06 12:34:56	13	4	M04	557.0	97.0	72.0	485.0
MH1_15	2016-06-06 12:34:56	13	5	M05	2732.0	41.0	19.0	2713.0
MH1_15	2016-06-06 12:34:56	13	6	M06	548.0	94.0	71.0	477.0
MH1_15	2016-06-06 12:34:56	13	7	M07	457.0	147.0	90.0	367.0
MH1_15	2016-06-06 12:34:56	13	8	M08	3646.0	30.0	10.0	3636.0
MH1_15	2016-06-06 12:34:56	13	9	M09	3760.0	38.0	14.0	3746.0
MH1_15	2016-06-06 12:34:56	13	10	M10	2825.0	45.0	24.0	2801.0
MH1_15	2016-06-06 12:34:56	13	11	M11	1592.0	50.0	33.0	1559.0
MH1_15	2016-06-06 12:34:56	13	12	M12	3668.0	29.0	11.0	3657.0
MH1_15	2016-06-06 12:34:56	13	13	M13	3666.0	35.0	16.0	3650.0
MH1_15	2016-06-06 12:34:56	13	14	M14	3660.0	30.0	15.0	3645.0
MH1_15	2016-06-06 12:34:56	13	15	M15	816.0	104.0	84.0	732.0
MH1_15	2016-06-06 12:34:56	13	16	M16	1052.0	102.0	81.0	971.0
MH1_15	2016-06-06 12:34:56	13	17	M17	3672.0	30.0	9.0	3663.0
MH1_15	2016-06-06 12:34:56	13	18	M18	3684.0	35.0	12.0	3672.0
MH1_15	2016-06-06 12:34:56	13	19	M19	3654.0	36.0	13.0	3641.0
MH1_15	2016-06-06 12:34:56	13	20	M20	3623.0	32.0	11.0	3612.0
MH1_15	2016-06-06 12:34:56	13	21	M21	3610.0	34.0	11.0	3599.0
MH1_15	2016-06-06 12:34:56	13	22	M22	1816.0	70.0	47.0	1769.0
MH1_15	2016-06-06 12:34:56	14	3	N03	3672.0	35.0	13.0	3659.0
MH1_15	2016-06-06 12:34:56	14	4	N04	793.0	98.0	80.0	713.0
MH1_15	2016-06-06 12:34:56	14	5	N05	1302.0	22.0	1.0	1301.0
MH1_15	2016-06-06 12:34:56	14	6	N06	1881.0	70.0	55.0	1826.0
MH1_15	2016-06-06 12:34:56	14	7	N07	2569.0	34.0	9.0	2560.0
MH1_15	2016-06-06 12:34:56	14	8	N08	573.0	89.0	68.0	505.0
MH1_15	2016-06-06 12:34:56	14	9	N09	3689.0	32.0	12.0	3677.0
MH1_15	2016-06-06 12:34:56	14	10	N10	3708.0	40.0	13.0	3695.0
MH1_15	2016-06-06 12:34:56	14	11	N11	467.0	142.0	98.0	369.0
MH1_15	2016-06-06 12:34:56	14	12	N12	3700.0	29.0	10.0	3690.0
MH1_15	2016-06-06 12:34:56	14	13	N13	2065.0	29.0	7.0	2058.0
MH1_15	2016-06-06 12:34:56	14	14	N14	616.0	114.0	98.0	518.0
MH1_15	2016-06-06 12:34:56	14	15	N15	3711.0	28.0	12.0	3699.0
MH1_15	2016-06-06 12:34:56	14	16	N16	3558.0	35.0	11.0	3547.0
MH1_15	2016-06-06 12:34:56	14	17	N17	3625.0	29.0	12.0	3613.0
MH1_15	2016-06-06 12:34:56	14	18	N18	3607.0	34.0	12.0	3595.0
MH1_15	2016-06-06 12:34:56	14	19	N19	3650.0	40.0	13.0	3637.0
MH1_15	2016-06-06 12:34:56	14	20	N20	2001.0	44.0	26.0	1975.0
MH1_15	2016-06-06 12:34:56	14	21	N21	859.0	16.0	0.0	859.0
MH1_15	2016-06-06 12:34:56	14	22	N22	3595.0	31.0	11.0	3584.0
MH1_16	2016-06-06 12:34:56	3	3	C03	84.0	497.0	55.0	29.0
MH1_16	2016-06-06 12:34:56	3	4	C04	1371.0	18.0	1.0	1370.0
MH1_16	2016-06-06 12:34:56	3	5	C05	2630.0	33.0	10.0	2620.0
MH1_16	2016-06-06 12:34:56	3	6	C06	1089.0	59.0	35.0	1054.0
MH1_16	2016-06-06 12:34:56	3	7	C07	2724.0	31.0	14.0	2710.0
MH1_16	2016-06-06 12:34:56	3	8	C08	1375.0	27.0	2.0	1373.0
MH1_16	2016-06-06 12:34:56	3	9	C09	234.0	380.0	131.0	103.0
MH1_16	2016-06-06 12:34:56	3	10	C10	2627.0	35.0	13.0	2614.0
MH1_16	2016-06-06 12:34:56	3	11	C11	2079.0	16.0	2.0	2077.0
MH1_16	2016-06-06 12:34:56	3	12	C12	2662.0	28.0	12.0	2650.0
MH1_16	2016-06-06 12:34:56	3	13	C13	2697.0	34.0	13.0	2684.0
MH1_16	2016-06-06 12:34:56	3	14	C14	2677.0	33.0	14.0	2663.0
MH1_16	2016-06-06 12:34:56	3	15	C15	1134.0	49.0	30.0	1104.0
MH1_16	2016-06-06 12:34:56	3	16	C16	2601.0	35.0	14.0	2587.0
MH1_16	2016-06-06 12:34:56	3	17	C17	249.0	311.0	48.0	201.0
MH1_16	2016-06-06 12:34:56	3	18	C18	214.0	439.0	121.0	93.0
MH1_16	2016-06-06 12:34:56	3	19	C19	2635.0	36.0	12.0	2623.0
MH1_16	2016-06-06 12:34:56	3	20	C20	2170.0	43.0	25.0	2145.0
MH1_16	2016-06-06 12:34:56	3	21	C21	60.0	502.0	65.0	0.0
MH1_16	2016-06-06 12:34:56	3	22	C22	2708.0	35.0	12.0	2696.0
MH1_16	2016-06-06 12:34:56	4	3	D03	2617.0	35.0	14.0	2603.0
MH1_16	2016-06-06 12:34:56	4	4	D04	2576.0	35.0	14.0	2562.0
MH1_16	2016-06-06 12:34:56	4	5	D05	2153.0	24.0	9.0	2144.0
MH1_16	2016-06-06 12:34:56	4	6	D06	1420.0	23.0	1.0	1419.0
MH1_16	2016-06-06 12:34:56	4	7	D07	62.0	487.0	51.0	11.0
MH1_16	2016-06-06 12:34:56	4	8	D08	2356.0	32.0	12.0	2344.0
MH1_16	2016-06-06 12:34:56	4	9	D09	2396.0	24.0	12.0	2384.0
MH1_16	2016-06-06 12:34:56	4	10	D10	1333.0	15.0	1.0	1332.0
MH1_16	2016-06-06 12:34:56	4	11	D11	1914.0	31.0	7.0	1907.0
MH1_16	2016-06-06 12:34:56	4	12	D12	2630.0	29.0	9.0	2621.0
MH1_16	2016-06-06 12:34:56	4	13	D13	2594.0	30.0	13.0	2581.0
MH1_16	2016-06-06 12:34:56	4	14	D14	2641.0	31.0	12.0	2629.0
MH1_16	2016-06-06 12:34:56	4	15	D15	2601.0	40.0	13.0	2588.0
MH1_16	2016-06-06 12:34:56	4	16	D16	61.0	492.0	54.0	7.0
MH1_16	2016-06-06 12:34:56	4	17	D17	273.0	279.0	44.0	229.0
MH1_16	2016-06-06 12:34:56	4	18	D18	2668.0	31.0	12.0	2656.0
MH1_16	2016-06-06 12:34:56	4	19	D19	1102.0	48.0	28.0	1074.0
MH1_16	2016-06-06 12:34:56	4	20	D20	2640.0	38.0	12.0	2628.0
MH1_16	2016-06-06 12:34:56	4	21	D21	2677.0	28.0	14.0	2663.0
MH1_16	2016-06-06 12:34:56	4	22	D22	2623.0	31.0	13.0	2610.0
MH1_16	2016-06-06 12:34:56	5	3	E03	296.0	283.0	59.0	237.0
MH1_16	2016-06-06 12:34:56	5	4	E04	1885.0	26.0	8.0	1877.0
MH1_16	2016-06-06 12:34:56	5	5	E05	2653.0	36.0	14.0	2639.0
MH1_16	2016-06-06 12:34:56	5	6	E06	2649.0	36.0	11.0	2638.0
MH1_16	2016-06-06 12:34:56	5	7	E07	1674.0	21.0	4.0	1670.0
MH1_16	2016-06-06 12:34:56	5	8	E08	2654.0	34.0	13.0	2641.0
MH1_16	2016-06-06 12:34:56	5	9	E09	263.0	304.0	46.0	217.0
MH1_16	2016-06-06 12:34:56	5	10	E10	657.0	67.0	46.0	611.0
MH1_16	2016-06-06 12:34:56	5	11	E11	567.0	96.0	75.0	492.0
MH1_16	2016-06-06 12:34:56	5	12	E12	2615.0	31.0	10.0	2605.0
MH1_16	2016-06-06 12:34:56	5	13	E13	2585.0	35.0	12.0	2573.0
MH1_16	2016-06-06 12:34:56	5	14	E14	2628.0	38.0	15.0	2613.0
MH1_16	2016-06-06 12:34:56	5	15	E15	1576.0	54.0	35.0	1541.0
MH1_16	2016-06-06 12:34:56	5	16	E16	230.0	402.0	120.0	110.0
MH1_16	2016-06-06 12:34:56	5	17	E17	2277.0	33.0	13.0	2264.0
MH1_16	2016-06-06 12:34:56	5	18	E18	2632.0	36.0	14.0	2618.0
MH1_16	2016-06-06 12:34:56	5	19	E19	2488.0	34.0	12.0	2476.0
MH1_16	2016-06-06 12:34:56	5	20	E20	1884.0	27.0	6.0	1878.0
MH1_16	2016-06-06 12:34:56	5	21	E21	501.0	119.0	100.0	401.0
MH1_16	2016-06-06 12:34:56	5	22	E22	1572.0	23.0	4.0	1568.0
MH1_16	2016-06-06 12:34:56	6	3	F03	2613.0	32.0	15.0	2598.0
MH1_16	2016-06-06 12:34:56	6	4	F04	624.0	83.0	57.0	567.0
MH1_16	2016-06-06 12:34:56	6	5	F05	2632.0	33.0	15.0	2617.0
MH1_16	2016-06-06 12:34:56	6	6	F06	2666.0	24.0	7.0	2659.0
MH1_16	2016-06-06 12:34:56	6	7	F07	2427.0	31.0	8.0	2419.0
MH1_16	2016-06-06 12:34:56	6	8	F08	1225.0	79.0	59.0	1166.0
MH1_16	2016-06-06 12:34:56	6	9	F09	2147.0	44.0	21.0	2126.0
MH1_16	2016-06-06 12:34:56	6	10	F10	2177.0	43.0	26.0	2151.0
MH1_16	2016-06-06 12:34:56	6	11	F11	2225.0	31.0	10.0	2215.0
MH1_16	2016-06-06 12:34:56	6	12	F12	2636.0	32.0	14.0	2622.0
MH1_16	2016-06-06 12:34:56	6	13	F13	2567.0	31.0	14.0	2553.0
MH1_16	2016-06-06 12:34:56	6	14	F14	71.0	495.0	53.0	18.0
MH1_16	2016-06-06 12:34:56	6	15	F15	2665.0	36.0	13.0	2652.0
MH1_16	2016-06-06 12:34:56	6	16	F16	1450.0	21.0	3.0	1447.0
MH1_16	2016-06-06 12:34:56	6	17	F17	595.0	108.0	81.0	514.0
MH1_16	2016-06-06 12:34:56	6	18	F18	2648.0	29.0	9.0	2639.0
MH1_16	2016-06-06 12:34:56	6	19	F19	2308.0	34.0	17.0	2291.0
MH1_16	2016-06-06 12:34:56	6	20	F20	2467.0	31.0	10.0	2457.0
MH1_16	2016-06-06 12:34:56	6	21	F21	61.0	474.0	50.0	11.0
MH1_16	2016-06-06 12:34:56	6	22	F22	57.0	530.0	57.0	0.0
MH1_16	2016-06-06 12:34:56	7	3	G03	2262.0	38.0	14.0	2248.0
MH1_16	2016-06-06 12:34:56	7	4	G04	2683.0	33.0	12.0	2671.0
MH1_16	2016-06-06 12:34:56	7	5	G05	268.0	345.0	107.0	161.0
MH1_16	2016-06-06 12:34:56	7	6	G06	68.0	502.0	60.0	8.0
MH1_16	2016-06-06 12:34:56	7	7	G07	228.0	419.0	126.0	102.0
MH1_16	2016-06-06 12:34:56	7	8	G08	2603.0	33.0	13.0	2590.0
MH1_16	2016-06-06 12:34:56	7	9	G09	2660.0	26.0	13.0	2647.0
MH1_16	2016-06-06 12:34:56	7	10	G10	2555.0	37.0	14.0	2541.0
MH1_16	2016-06-06 12:34:56	7	11	G11	79.0	491.0	57.0	22.0
MH1_16	2016-06-06 12:34:56	7	12	G12	2680.0	36.0	14.0	2666.0
MH1_16	2016-06-06 12:34:56	7	13	G13	2600.0	31.0	9.0	2591.0
MH1_16	2016-06-06 12:34:56	7	14	G14	1129.0	55.0	36.0	1093.0
MH1_16	2016-06-06 12:34:56	7	15	G15	2663.0	30.0	13.0	2650.0
MH1_16	2016-06-06 12:34:56	7	16	G16	2591.0	31.0	10.0	2581.0
MH1_16	2016-06-06 12:34:56	7	17	G17	2688.0	36.0	15.0	2673.0
MH1_16	2016-06-06 12:34:56	7	18	G18	2686.0	34.0	12.0	2674.0
MH1_16	2016-06-06 12:34:56	7	19	G19	2628.0	35.0	12.0	2616.0
MH1_16	2016-06-06 12:34:56	7	20	G20	2638.0	34.0	11.0	2627.0
MH1_16	2016-06-06 12:34:56	7	21	G21	2433.0	21.0	12.0	2421.0
MH1_16	2016-06-06 12:34:56	7	22	G22	2656.0	37.0	14.0	2642.0
MH1_16	2016-06-06 12:34:56	8	3	H03	64.0	481.0	56.0	8.0
MH1_16	2016-06-06 12:34:56	8	4	H04	2657.0	29.0	15.0	2642.0
MH1_16	2016-06-06 12:34:56	8	5	H05	2464.0	30.0	14.0	2450.0
MH1_16	2016-06-06 12:34:56	8	6	H06	2230.0	21.0	8.0	2222.0
MH1_16	2016-06-06 12:34:56	8	7	H07	2224.0	31.0	13.0	2211.0
MH1_16	2016-06-06 12:34:56	8	8	H08	2693.0	30.0	10.0	2683.0
MH1_16	2016-06-06 12:34:56	8	9	H09	2632.0	27.0	8.0	2624.0
MH1_16	2016-06-06 12:34:56	8	10	H10	2147.0	41.0	17.0	2130.0
MH1_16	2016-06-06 12:34:56	8	11	H11	1209.0	78.0	59.0	1150.0
MH1_16	2016-06-06 12:34:56	8	12	H12	2597.0	32.0	15.0	2582.0
MH1_16	2016-06-06 12:34:56	8	13	H13	1951.0	29.0	9.0	1942.0
MH1_16	2016-06-06 12:34:56	8	14	H14	2592.0	33.0	11.0	2581.0
MH1_16	2016-06-06 12:34:56	8	15	H15	2612.0	32.0	13.0	2599.0
MH1_16	2016-06-06 12:34:56	8	16	H16	2439.0	29.0	10.0	2429.0
MH1_16	2016-06-06 12:34:56	8	17	H17	2506.0	38.0	16.0	2490.0
MH1_16	2016-06-06 12:34:56	8	18	H18	2635.0	33.0	14.0	2621.0
MH1_16	2016-06-06 12:34:56	8	19	H19	2648.0	34.0	11.0	2637.0
MH1_16	2016-06-06 12:34:56	8	20	H20	272.0	359.0	126.0	146.0
MH1_16	2016-06-06 12:34:56	8	21	H21	1959.0	27.0	9.0	1950.0
MH1_16	2016-06-06 12:34:56	8	22	H22	2671.0	35.0	13.0	2658.0
MH1_16	2016-06-06 12:34:56	9	3	I03	56.0	513.0	59.0	0.0
MH1_16	2016-06-06 12:34:56	9	4	I04	2671.0	29.0	13.0	2658.0
MH1_16	2016-06-06 12:34:56	9	5	I05	2672.0	33.0	14.0	2658.0
MH1_16	2016-06-06 12:34:56	9	6	I06	1548.0	51.0	34.0	1514.0
MH1_16	2016-06-06 12:34:56	9	7	I07	79.0	488.0	56.0	23.0
MH1_16	2016-06-06 12:34:56	9	8	I08	2614.0	39.0	15.0	2599.0
MH1_16	2016-06-06 12:34:56	9	9	I09	2501.0	30.0	11.0	2490.0
MH1_16	2016-06-06 12:34:56	9	10	I10	1391.0	15.0	1.0	1390.0
MH1_16	2016-06-06 12:34:56	9	11	I11	2340.0	35.0	16.0	2324.0
MH1_16	2016-06-06 12:34:56	9	12	I12	2664.0	37.0	14.0	2650.0
MH1_16	2016-06-06 12:34:56	9	13	I13	218.0	434.0	131.0	87.0
MH1_16	2016-06-06 12:34:56	9	14	I14	2679.0	30.0	14.0	2665.0
MH1_16	2016-06-06 12:34:56	9	15	I15	2601.0	32.0	13.0	2588.0
MH1_16	2016-06-06 12:34:56	9	16	I16	257.0	298.0	53.0	204.0
MH1_16	2016-06-06 12:34:56	9	17	I17	2606.0	36.0	17.0	2589.0
MH1_16	2016-06-06 12:34:56	9	18	I18	2613.0	32.0	12.0	2601.0
MH1_16	2016-06-06 12:34:56	9	19	I19	56.0	523.0	63.0	0.0
MH1_16	2016-06-06 12:34:56	9	20	I20	2669.0	33.0	14.0	2655.0
MH1_16	2016-06-06 12:34:56	9	21	I21	2600.0	34.0	12.0	2588.0
MH1_16	2016-06-06 12:34:56	9	22	I22	1595.0	22.0	5.0	1590.0
MH1_16	2016-06-06 12:34:56	10	3	J03	1623.0	24.0	4.0	1619.0
MH1_16	2016-06-06 12:34:56	10	4	J04	2594.0	35.0	13.0	2581.0
MH1_16	2016-06-06 12:34:56	10	5	J05	1890.0	26.0	9.0	1881.0
MH1_16	2016-06-06 12:34:56	10	6	J06	2496.0	31.0	13.0	2483.0
MH1_16	2016-06-06 12:34:56	10	7	J07	2714.0	32.0	14.0	2700.0
MH1_16	2016-06-06 12:34:56	10	8	J08	2697.0	29.0	13.0	2684.0
MH1_16	2016-06-06 12:34:56	10	9	J09	2632.0	30.0	13.0	2619.0
MH1_16	2016-06-06 12:34:56	10	10	J10	63.0	502.0	67.0	0.0
MH1_16	2016-06-06 12:34:56	10	11	J11	2345.0	24.0	9.0	2336.0
MH1_16	2016-06-06 12:34:56	10	12	J12	51.0	512.0	58.0	0.0
MH1_16	2016-06-06 12:34:56	10	13	J13	2607.0	31.0	10.0	2597.0
MH1_16	2016-06-06 12:34:56	10	14	J14	2642.0	35.0	16.0	2626.0
MH1_16	2016-06-06 12:34:56	10	15	J15	2677.0	29.0	10.0	2667.0
MH1_16	2016-06-06 12:34:56	10	16	J16	86.0	484.0	54.0	32.0
MH1_16	2016-06-06 12:34:56	10	17	J17	608.0	69.0	54.0	554.0
MH1_16	2016-06-06 12:34:56	10	18	J18	2676.0	33.0	14.0	2662.0
MH1_16	2016-06-06 12:34:56	10	19	J19	2706.0	27.0	10.0	2696.0
MH1_16	2016-06-06 12:34:56	10	20	J20	1496.0	23.0	2.0	1494.0
MH1_16	2016-06-06 12:34:56	10	21	J21	2584.0	37.0	14.0	2570.0
MH1_16	2016-06-06 12:34:56	10	22	J22	2340.0	41.0	14.0	2326.0
MH1_16	2016-06-06 12:34:56	11	3	K03	2688.0	36.0	14.0	2674.0
MH1_16	2016-06-06 12:34:56	11	4	K04	1662.0	29.0	5.0	1657.0
MH1_16	2016-06-06 12:34:56	11	5	K05	2660.0	39.0	14.0	2646.0
MH1_16	2016-06-06 12:34:56	11	6	K06	2102.0	29.0	2.0	2100.0
MH1_16	2016-06-06 12:34:56	11	7	K07	2676.0	30.0	12.0	2664.0
MH1_16	2016-06-06 12:34:56	11	8	K08	2646.0	33.0	14.0	2632.0
MH1_16	2016-06-06 12:34:56	11	9	K09	2713.0	31.0	14.0	2699.0
MH1_16	2016-06-06 12:34:56	11	10	K10	2634.0	35.0	12.0	2622.0
MH1_16	2016-06-06 12:34:56	11	11	K11	1603.0	22.0	4.0	1599.0
MH1_16	2016-06-06 12:34:56	11	12	K12	1884.0	30.0	8.0	1876.0
MH1_16	2016-06-06 12:34:56	11	13	K13	2726.0	35.0	11.0	2715.0
MH1_16	2016-06-06 12:34:56	11	14	K14	86.0	492.0	60.0	26.0
MH1_16	2016-06-06 12:34:56	11	15	K15	1382.0	26.0	2.0	1380.0
MH1_16	2016-06-06 12:34:56	11	16	K16	2534.0	27.0	11.0	2523.0
MH1_16	2016-06-06 12:34:56	11	17	K17	2701.0	33.0	14.0	2687.0
MH1_16	2016-06-06 12:34:56	11	18	K18	1452.0	16.0	1.0	1451.0
MH1_16	2016-06-06 12:34:56	11	19	K19	2706.0	39.0	13.0	2693.0
MH1_16	2016-06-06 12:34:56	11	20	K20	1220.0	85.0	58.0	1162.0
MH1_16	2016-06-06 12:34:56	11	21	K21	2347.0	33.0	11.0	2336.0
MH1_16	2016-06-06 12:34:56	11	22	K22	587.0	70.0	50.0	537.0
MH1_16	2016-06-06 12:34:56	12	3	L03	256.0	296.0	49.0	207.0
MH1_16	2016-06-06 12:34:56	12	4	L04	627.0	77.0	57.0	570.0
MH1_16	2016-06-06 12:34:56	12	5	L05	85.0	509.0	54.0	31.0
MH1_16	2016-06-06 12:34:56	12	6	L06	2210.0	36.0	15.0	2195.0
MH1_16	2016-06-06 12:34:56	12	7	L07	2536.0	26.0	11.0	2525.0
MH1_16	2016-06-06 12:34:56	12	8	L08	2510.0	38.0	14.0	2496.0
MH1_16	2016-06-06 12:34:56	12	9	L09	220.0	421.0	129.0	91.0
MH1_16	2016-06-06 12:34:56	12	10	L10	2621.0	32.0	13.0	2608.0
MH1_16	2016-06-06 12:34:56	12	11	L11	668.0	72.0	54.0	614.0
MH1_16	2016-06-06 12:34:56	12	12	L12	1098.0	63.0	39.0	1059.0
MH1_16	2016-06-06 12:34:56	12	13	L13	1594.0	59.0	36.0	1558.0
MH1_16	2016-06-06 12:34:56	12	14	L14	2713.0	32.0	12.0	2701.0
MH1_16	2016-06-06 12:34:56	12	15	L15	1626.0	26.0	6.0	1620.0
MH1_16	2016-06-06 12:34:56	12	16	L16	2665.0	33.0	13.0	2652.0
MH1_16	2016-06-06 12:34:56	12	17	L17	2170.0	23.0	2.0	2168.0
MH1_16	2016-06-06 12:34:56	12	18	L18	216.0	426.0	120.0	96.0
MH1_16	2016-06-06 12:34:56	12	19	L19	2627.0	32.0	14.0	2613.0
MH1_16	2016-06-06 12:34:56	12	20	L20	1107.0	58.0	35.0	1072.0
MH1_16	2016-06-06 12:34:56	12	21	L21	2626.0	35.0	13.0	2613.0
MH1_16	2016-06-06 12:34:56	12	22	L22	2648.0	31.0	12.0	2636.0
MH1_16	2016-06-06 12:34:56	13	3	M03	1384.0	19.0	0.0	1384.0
MH1_16	2016-06-06 12:34:56	13	4	M04	626.0	76.0	56.0	570.0
MH1_16	2016-06-06 12:34:56	13	5	M05	2292.0	26.0	9.0	2283.0
MH1_16	2016-06-06 12:34:56	13	6	M06	619.0	69.0	53.0	566.0
MH1_16	2016-06-06 12:34:56	13	7	M07	1463.0	23.0	3.0	1460.0
MH1_16	2016-06-06 12:34:56	13	8	M08	2661.0	39.0	14.0	2647.0
MH1_16	2016-06-06 12:34:56	13	9	M09	2573.0	31.0	12.0	2561.0
MH1_16	2016-06-06 12:34:56	13	10	M10	2271.0	34.0	15.0	2256.0
MH1_16	2016-06-06 12:34:56	13	11	M11	1146.0	51.0	32.0	1114.0
MH1_16	2016-06-06 12:34:56	13	12	M12	2568.0	29.0	12.0	2556.0
MH1_16	2016-06-06 12:34:56	13	13	M13	2664.0	28.0	10.0	2654.0
MH1_16	2016-06-06 12:34:56	13	14	M14	2643.0	30.0	12.0	2631.0
MH1_16	2016-06-06 12:34:56	13	15	M15	1093.0	52.0	34.0	1059.0
MH1_16	2016-06-06 12:34:56	13	16	M16	276.0	342.0	112.0	164.0
MH1_16	2016-06-06 12:34:56	13	17	M17	2689.0	34.0	13.0	2676.0
MH1_16	2016-06-06 12:34:56	13	18	M18	2626.0	24.0	11.0	2615.0
MH1_16	2016-06-06 12:34:56	13	19	M19	2646.0	42.0	14.0	2632.0
MH1_16	2016-06-06 12:34:56	13	20	M20	2599.0	36.0	14.0	2585.0
MH1_16	2016-06-06 12:34:56	13	21	M21	2651.0	26.0	12.0	2639.0
MH1_16	2016-06-06 12:34:56	13	22	M22	468.0	148.0	108.0	360.0
MH1_16	2016-06-06 12:34:56	14	3	N03	2655.0	31.0	13.0	2642.0
MH1_16	2016-06-06 12:34:56	14	4	N04	1077.0	49.0	30.0	1047.0
MH1_16	2016-06-06 12:34:56	14	5	N05	1336.0	21.0	1.0	1335.0
MH1_16	2016-06-06 12:34:56	14	6	N06	486.0	144.0	114.0	372.0
MH1_16	2016-06-06 12:34:56	14	7	N07	2565.0	35.0	11.0	2554.0
MH1_16	2016-06-06 12:34:56	14	8	N08	636.0	84.0	60.0	576.0
MH1_16	2016-06-06 12:34:56	14	9	N09	2658.0	29.0	12.0	2646.0
MH1_16	2016-06-06 12:34:56	14	10	N10	2645.0	29.0	11.0	2634.0
MH1_16	2016-06-06 12:34:56	14	11	N11	230.0	413.0	120.0	110.0
MH1_16	2016-06-06 12:34:56	14	12	N12	2631.0	32.0	13.0	2618.0
MH1_16	2016-06-06 12:34:56	14	13	N13	2127.0	32.0	11.0	2116.0
MH1_16	2016-06-06 12:34:56	14	14	N14	226.0	434.0	131.0	95.0
MH1_16	2016-06-06 12:34:56	14	15	N15	2642.0	33.0	16.0	2626.0
MH1_16	2016-06-06 12:34:56	14	16	N16	2607.0	32.0	14.0	2593.0
MH1_16	2016-06-06 12:34:56	14	17	N17	2657.0	34.0	14.0	2643.0
MH1_16	2016-06-06 12:34:56	14	18	N18	2598.0	32.0	13.0	2585.0
MH1_16	2016-06-06 12:34:56	14	19	N19	2663.0	30.0	13.0	2650.0
MH1_16	2016-06-06 12:34:56	14	20	N20	2328.0	30.0	8.0	2320.0
MH1_16	2016-06-06 12:34:56	14	21	N21	585.0	93.0	76.0	509.0
MH1_16	2016-06-06 12:34:56	14	22	N22	2352.0	35.0	16.0	2336.0
MH1_17	2016-06-06 12:34:56	3	3	C03	92.0	482.0	77.0	15.0
MH1_17	2016-06-06 12:34:56	3	4	C04	992.0	20.0	0.0	992.0
