barcode,cell_line,identifier,role,timepoint,well,agent1,agent2,agent3,concentration1,concentration2,concentration3
041018_combo_11,CL_2,"agent_1, agent_2_10",treatment,168,J13,agent_1,agent_2,,3.1623,3.1623,
041018_combo_11,CL_2,"agent_1, agent_2, agent_3_7",treatment,168,J14,agent_1,agent_2,agent_3,0.0032,0.0032,0.0032
041018_combo_11,CL_2,DMSO,negative_control,168,J15,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,J16,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,J17,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_70",treatment,168,J18,agent_1,agent_2,,0.0032,0.0032,
041018_combo_11,CL_2,DMSO,negative_control,168,J19,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_3_7",treatment,168,J20,agent_1,agent_3,,10.0,0.0032,
041018_combo_11,CL_2,DMSO,negative_control,168,J21,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,J22,DMSO,,,0.0,,
041018_combo_11,CL_2,agent_1_6,treatment,168,J23,agent_1,,,0.01,,
041018_combo_11,,,,168,J24,,,,0.0,,
041018_combo_11,,,,168,K01,,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,K02,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,K03,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,K04,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_45",treatment,168,K05,agent_1,agent_2,,0.0316,10.0,
041018_combo_11,CL_2,agent_2_1,treatment,168,K06,agent_2,,,3.1623,,
041018_combo_11,CL_2,DMSO,negative_control,168,K07,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_21",treatment,168,K08,agent_1,agent_2,,1.0,0.3162,
041018_combo_11,CL_2,DMSO,negative_control,168,K09,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_12",treatment,168,K10,agent_1,agent_2,,3.1623,0.3162,
041018_combo_11,CL_2,DMSO,negative_control,168,K11,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_16",treatment,168,K12,agent_1,agent_2,,3.1623,0.0032,
041018_combo_11,CL_2,DMSO,negative_control,168,K13,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,K14,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_71",treatment,168,K15,agent_1,agent_2,,0.0032,0.001,
041018_combo_11,CL_2,DMSO,negative_control,168,K16,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,K17,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_77",treatment,168,K18,agent_1,agent_2,,0.001,0.0316,
041018_combo_11,CL_2,DMSO,negative_control,168,K19,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,K20,DMSO,,,0.0,,
041018_combo_11,CL_2,agent_3_6,treatment,168,K21,agent_3,,,0.01,,
041018_combo_11,CL_2,"agent_1, agent_2, agent_3_10",treatment,168,K22,agent_1,agent_2,agent_3,0.01,0.01,0.01
041018_combo_11,CL_2,DMSO,negative_control,168,K23,DMSO,,,0.0,,
041018_combo_11,,,,168,K24,,,,0.0,,
041018_combo_11,,,,168,L01,,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,L02,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,L03,DMSO,,,0.0,,
041018_combo_11,CL_2,agent_3_7,treatment,168,L04,agent_3,,,0.0032,,
041018_combo_11,CL_2,DMSO,negative_control,168,L05,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_63",treatment,168,L06,agent_1,agent_2,,0.0032,10.0,
041018_combo_11,CL_2,DMSO,negative_control,168,L07,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,L08,DMSO,,,0.0,,
041018_combo_11,CL_2,agent_1_7,treatment,168,L09,agent_1,,,0.0032,,
041018_combo_11,CL_2,agent_1_2,treatment,168,L10,agent_1,,,1.0,,
041018_combo_11,CL_2,"agent_1, agent_2_13",treatment,168,L11,agent_1,agent_2,,3.1623,0.1,
041018_combo_11,CL_2,agent_3_0,treatment,168,L12,agent_3,,,10.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,L13,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2, agent_3_12",treatment,168,L14,agent_1,agent_2,agent_3,0.001,0.001,0.001
041018_combo_11,CL_2,"agent_1, agent_2_18",treatment,168,L15,agent_1,agent_2,,1.0,10.0,
041018_combo_11,CL_2,DMSO,negative_control,168,L16,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,L17,DMSO,,,0.0,,
041018_combo_11,CL_2,agent_2_3,treatment,168,L18,agent_2,,,0.3162,,
041018_combo_11,CL_2,DMSO,negative_control,168,L19,DMSO,,,0.0,,
041018_combo_11,CL_2,agent_1_3,treatment,168,L20,agent_1,,,0.3162,,
041018_combo_11,CL_2,DMSO,negative_control,168,L21,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,L22,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,L23,DMSO,,,0.0,,
041018_combo_11,,,,168,L24,,,,0.0,,
041018_combo_11,,,,168,M01,,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_38",treatment,168,M02,agent_1,agent_2,,0.1,1.0,
041018_combo_11,CL_2,DMSO,negative_control,168,M03,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_29",treatment,168,M04,agent_1,agent_2,,0.3162,1.0,
041018_combo_11,CL_2,"agent_1, agent_3_6",treatment,168,M05,agent_1,agent_3,,10.0,0.01,
041018_combo_11,CL_2,DMSO,negative_control,168,M06,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,M07,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2, agent_3_17",treatment,168,M08,agent_1,agent_2,agent_3,1.0,1.0,1.0
041018_combo_11,CL_2,DMSO,negative_control,168,M09,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,M10,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,M11,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,M12,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_60",treatment,168,M13,agent_1,agent_2,,0.01,0.01,
041018_combo_11,CL_2,DMSO,negative_control,168,M14,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,M15,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,M16,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2, agent_3_6",treatment,168,M17,agent_1,agent_2,agent_3,0.01,0.01,0.01
041018_combo_11,CL_2,"agent_1, agent_2_24",treatment,168,M18,agent_1,agent_2,,1.0,0.01,
041018_combo_11,CL_2,agent_1_4,treatment,168,M19,agent_1,,,0.1,,
041018_combo_11,CL_2,"agent_1, agent_2_68",treatment,168,M20,agent_1,agent_2,,0.0032,0.0316,
041018_combo_11,CL_2,DMSO,negative_control,168,M21,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_52",treatment,168,M22,agent_1,agent_2,,0.0316,0.0032,
041018_combo_11,CL_2,"agent_1, agent_2_57",treatment,168,M23,agent_1,agent_2,,0.01,0.3162,
041018_combo_11,,,,168,M24,,,,0.0,,
041018_combo_11,,,,168,N01,,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N02,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N03,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N04,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_2, agent_3_4",treatment,168,N05,agent_2,agent_3,,0.1,0.1,
041018_combo_11,CL_2,DMSO,negative_control,168,N06,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_3_4",treatment,168,N07,agent_1,agent_3,,10.0,0.1,
041018_combo_11,CL_2,"agent_1, agent_2_73",treatment,168,N08,agent_1,agent_2,,0.001,3.1623,
041018_combo_11,CL_2,DMSO,negative_control,168,N09,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N10,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N11,DMSO,,,0.0,,
041018_combo_11,CL_2,agent_1_8,treatment,168,N12,agent_1,,,0.001,,
041018_combo_11,CL_2,DMSO,negative_control,168,N13,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N14,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N15,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N16,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N17,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N18,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N19,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_53",treatment,168,N20,agent_1,agent_2,,0.0316,0.001,
041018_combo_11,CL_2,agent_2_5,treatment,168,N21,agent_2,,,0.0316,,
041018_combo_11,CL_2,DMSO,negative_control,168,N22,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,N23,DMSO,,,0.0,,
041018_combo_11,,,,168,N24,,,,0.0,,
041018_combo_11,,,,168,O01,,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,O02,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_72",treatment,168,O03,agent_1,agent_2,,0.001,10.0,
041018_combo_11,CL_2,"agent_1, agent_2, agent_3_13",treatment,168,O04,agent_1,agent_2,agent_3,0.3162,0.3162,0.3162
041018_combo_11,CL_2,DMSO,negative_control,168,O05,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_50",treatment,168,O06,agent_1,agent_2,,0.0316,0.0316,
041018_combo_11,CL_2,"agent_2, agent_3_7",treatment,168,O07,agent_2,agent_3,,0.0032,0.0032,
041018_combo_11,CL_2,"agent_1, agent_2_4",treatment,168,O08,agent_1,agent_2,,10.0,0.1,
041018_combo_11,CL_2,DMSO,negative_control,168,O09,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2, agent_3_3",treatment,168,O10,agent_1,agent_2,agent_3,0.3162,0.3162,0.3162
041018_combo_11,CL_2,DMSO,negative_control,168,O11,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_2_78",treatment,168,O12,agent_1,agent_2,,0.001,0.01,
041018_combo_11,CL_2,agent_2_6,treatment,168,O13,agent_2,,,0.01,,
041018_combo_11,CL_2,DMSO,negative_control,168,O14,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,O15,DMSO,,,0.0,,
041018_combo_11,CL_2,"agent_1, agent_3_2",treatment,168,O16,agent_1,agent_3,,10.0,1.0,
041018_combo_11,CL_2,"agent_1, agent_2, agent_3_16",treatment,168,O17,agent_1,agent_2,agent_3,10.0,10.0,10.0
041018_combo_11,CL_2,DMSO,negative_control,168,O18,DMSO,,,0.0,,
041018_combo_11,CL_2,DMSO,negative_control,168,O19,DMSO,,,0.0,,
041018_combo_11,CL_2,agent_1_1,treatment,168,O20,agent_1,,,3.1623,,
041018_combo_11,CL_2,agent_2_4,treatment,168,O21,agent_2,,,0.1,,
041018_combo_11,CL_2,DMSO,negative_control,168,O22,DMSO,,,0.0,,
041018_combo_11,CL_2,agent_3_2,treatment,168,O23,agent_3,,,1.0,,
041018_combo_11,,,,168,O24,,,,0.0,,
041018_combo_11,,,,168,P01,,,,0.0,,
041018_combo_11,,,,168,P02,,,,0.0,,
041018_combo_11,,,,168,P03,,,,0.0,,
041018_combo_11,,,,168,P04,,,,0.0,,
041018_combo_11,,,,168,P05,,,,0.0,,
041018_combo_11,,,,168,P06,,,,0.0,,
041018_combo_11,,,,168,P07,,,,0.0,,
041018_combo_11,,,,168,P08,,,,0.0,,
041018_combo_11,,,,168,P09,,,,0.0,,
041018_combo_11,,,,168,P10,,,,0.0,,
041018_combo_11,,,,168,P11,,,,0.0,,
041018_combo_11,,,,168,P12,,,,0.0,,
041018_combo_11,,,,168,P13,,,,0.0,,
041018_combo_11,,,,168,P14,,,,0.0,,
041018_combo_11,,,,168,P15,,,,0.0,,
041018_combo_11,,,,168,P16,,,,0.0,,
041018_combo_11,,,,168,P17,,,,0.0,,
041018_combo_11,,,,168,P18,,,,0.0,,
041018_combo_11,,,,168,P19,,,,0.0,,
041018_combo_11,,,,168,P20,,,,0.0,,
041018_combo_11,,,,168,P21,,,,0.0,,
041018_combo_11,,,,168,P22,,,,0.0,,
041018_combo_11,,,,168,P23,,,,0.0,,
041018_combo_11,,,,168,P24,,,,0.0,,
041018_combo_12,,,,168,A01,,,,0.0,,
041018_combo_12,,,,168,A02,,,,0.0,,
041018_combo_12,,,,168,A03,,,,0.0,,
041018_combo_12,,,,168,A04,,,,0.0,,
041018_combo_12,,,,168,A05,,,,0.0,,
041018_combo_12,,,,168,A06,,,,0.0,,
041018_combo_12,,,,168,A07,,,,0.0,,
041018_combo_12,,,,168,A08,,,,0.0,,
041018_combo_12,,,,168,A09,,,,0.0,,
041018_combo_12,,,,168,A10,,,,0.0,,
041018_combo_12,,,,168,A11,,,,0.0,,
041018_combo_12,,,,168,A12,,,,0.0,,
041018_combo_12,,,,168,A13,,,,0.0,,
041018_combo_12,,,,168,A14,,,,0.0,,
041018_combo_12,,,,168,A15,,,,0.0,,
041018_combo_12,,,,168,A16,,,,0.0,,
041018_combo_12,,,,168,A17,,,,0.0,,
041018_combo_12,,,,168,A18,,,,0.0,,
041018_combo_12,,,,168,A19,,,,0.0,,
041018_combo_12,,,,168,A20,,,,0.0,,
041018_combo_12,,,,168,A21,,,,0.0,,
041018_combo_12,,,,168,A22,,,,0.0,,
041018_combo_12,,,,168,A23,,,,0.0,,
041018_combo_12,,,,168,A24,,,,0.0,,
041018_combo_12,,,,168,B01,,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,B02,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,B03,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_36",treatment,168,B04,agent_1,agent_2,,0.1,10.0,
041018_combo_12,CL_2,agent_3_2,treatment,168,B05,agent_3,,,1.0,,
041018_combo_12,CL_2,"agent_1, agent_2_52",treatment,168,B06,agent_1,agent_2,,0.0316,0.0032,
041018_combo_12,CL_2,"agent_1, agent_2, agent_3_1",treatment,168,B07,agent_1,agent_2,agent_3,3.1623,3.1623,3.1623
041018_combo_12,CL_2,"agent_1, agent_3_3",treatment,168,B08,agent_1,agent_3,,10.0,0.3162,
041018_combo_12,CL_2,agent_1_2,treatment,168,B09,agent_1,,,1.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,B10,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2, agent_3_15",treatment,168,B11,agent_1,agent_2,agent_3,3.1623,3.1623,3.1623
041018_combo_12,CL_2,"agent_1, agent_2_7",treatment,168,B12,agent_1,agent_2,,10.0,0.0032,
041018_combo_12,CL_2,"agent_1, agent_2_25",treatment,168,B13,agent_1,agent_2,,1.0,0.0032,
041018_combo_12,CL_2,"agent_1, agent_3_5",treatment,168,B14,agent_1,agent_3,,10.0,0.0316,
041018_combo_12,CL_2,agent_3_1,treatment,168,B15,agent_3,,,3.1623,,
041018_combo_12,CL_2,"agent_1, agent_2_74",treatment,168,B16,agent_1,agent_2,,0.001,1.0,
041018_combo_12,CL_2,DMSO,negative_control,168,B17,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,B18,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,B19,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_77",treatment,168,B20,agent_1,agent_2,,0.001,0.0316,
041018_combo_12,CL_2,DMSO,negative_control,168,B21,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_64",treatment,168,B22,agent_1,agent_2,,0.0032,3.1623,
041018_combo_12,CL_2,DMSO,negative_control,168,B23,DMSO,,,0.0,,
041018_combo_12,,,,168,B24,,,,0.0,,
041018_combo_12,,,,168,C01,,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,C02,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_42",treatment,168,C03,agent_1,agent_2,,0.1,0.01,
041018_combo_12,CL_2,"agent_1, agent_2_59",treatment,168,C04,agent_1,agent_2,,0.01,0.0316,
041018_combo_12,CL_2,"agent_2, agent_3_0",treatment,168,C05,agent_2,agent_3,,10.0,10.0,
041018_combo_12,CL_2,DMSO,negative_control,168,C06,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,C07,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_65",treatment,168,C08,agent_1,agent_2,,0.0032,1.0,
041018_combo_12,CL_2,agent_3_6,treatment,168,C09,agent_3,,,0.01,,
041018_combo_12,CL_2,agent_3_4,treatment,168,C10,agent_3,,,0.1,,
041018_combo_12,CL_2,DMSO,negative_control,168,C11,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,C12,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,C13,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,C14,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_6",treatment,168,C15,agent_1,agent_2,,10.0,0.01,
041018_combo_12,CL_2,DMSO,negative_control,168,C16,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2, agent_3_16",treatment,168,C17,agent_1,agent_2,agent_3,10.0,10.0,10.0
041018_combo_12,CL_2,DMSO,negative_control,168,C18,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,C19,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,C20,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_24",treatment,168,C21,agent_1,agent_2,,1.0,0.01,
041018_combo_12,CL_2,DMSO,negative_control,168,C22,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,C23,DMSO,,,0.0,,
041018_combo_12,,,,168,C24,,,,0.0,,
041018_combo_12,,,,168,D01,,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_3_1",treatment,168,D02,agent_1,agent_3,,10.0,3.1623,
041018_combo_12,CL_2,DMSO,negative_control,168,D03,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D04,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D05,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D06,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D07,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D08,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D09,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D10,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_28",treatment,168,D11,agent_1,agent_2,,0.3162,3.1623,
041018_combo_12,CL_2,"agent_1, agent_2_51",treatment,168,D12,agent_1,agent_2,,0.0316,0.01,
041018_combo_12,CL_2,DMSO,negative_control,168,D13,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D14,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D15,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D16,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D17,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D18,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D19,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D20,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,D21,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_73",treatment,168,D22,agent_1,agent_2,,0.001,3.1623,
041018_combo_12,CL_2,agent_2_4,treatment,168,D23,agent_2,,,0.1,,
041018_combo_12,,,,168,D24,,,,0.0,,
041018_combo_12,,,,168,E01,,,,0.0,,
041018_combo_12,CL_2,agent_3_3,treatment,168,E02,agent_3,,,0.3162,,
041018_combo_12,CL_2,"agent_1, agent_2_33",treatment,168,E03,agent_1,agent_2,,0.3162,0.01,
041018_combo_12,CL_2,DMSO,negative_control,168,E04,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_2, agent_3_7",treatment,168,E05,agent_2,agent_3,,0.0032,0.0032,
041018_combo_12,CL_2,DMSO,negative_control,168,E06,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_69",treatment,168,E07,agent_1,agent_2,,0.0032,0.01,
041018_combo_12,CL_2,DMSO,negative_control,168,E08,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,E09,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_38",treatment,168,E10,agent_1,agent_2,,0.1,1.0,
041018_combo_12,CL_2,DMSO,negative_control,168,E11,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,E12,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_18",treatment,168,E13,agent_1,agent_2,,1.0,10.0,
041018_combo_12,CL_2,DMSO,negative_control,168,E14,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2, agent_3_3",treatment,168,E15,agent_1,agent_2,agent_3,0.3162,0.3162,0.3162
041018_combo_12,CL_2,DMSO,negative_control,168,E16,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,E17,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,E18,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,E19,DMSO,,,0.0,,
041018_combo_12,CL_2,agent_1_3,treatment,168,E20,agent_1,,,0.3162,,
041018_combo_12,CL_2,"agent_1, agent_2_78",treatment,168,E21,agent_1,agent_2,,0.001,0.01,
041018_combo_12,CL_2,DMSO,negative_control,168,E22,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,E23,DMSO,,,0.0,,
041018_combo_12,,,,168,E24,,,,0.0,,
041018_combo_12,,,,168,F01,,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,F02,DMSO,,,0.0,,
041018_combo_12,CL_2,agent_3_7,treatment,168,F03,agent_3,,,0.0032,,
041018_combo_12,CL_2,"agent_1, agent_2, agent_3_13",treatment,168,F04,agent_1,agent_2,agent_3,0.3162,0.3162,0.3162
041018_combo_12,CL_2,agent_2_2,treatment,168,F05,agent_2,,,1.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,F06,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_3_6",treatment,168,F07,agent_1,agent_3,,10.0,0.01,
041018_combo_12,CL_2,"agent_1, agent_2_20",treatment,168,F08,agent_1,agent_2,,1.0,1.0,
041018_combo_12,CL_2,DMSO,negative_control,168,F09,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,F10,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,F11,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_40",treatment,168,F12,agent_1,agent_2,,0.1,0.1,
041018_combo_12,CL_2,"agent_1, agent_2_23",treatment,168,F13,agent_1,agent_2,,1.0,0.0316,
041018_combo_12,CL_2,DMSO,negative_control,168,F14,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_3_7",treatment,168,F15,agent_1,agent_3,,10.0,0.0032,
041018_combo_12,CL_2,DMSO,negative_control,168,F16,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_2, agent_3_2",treatment,168,F17,agent_2,agent_3,,1.0,1.0,
041018_combo_12,CL_2,"agent_1, agent_2_27",treatment,168,F18,agent_1,agent_2,,0.3162,10.0,
041018_combo_12,CL_2,DMSO,negative_control,168,F19,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_4",treatment,168,F20,agent_1,agent_2,,10.0,0.1,
041018_combo_12,CL_2,DMSO,negative_control,168,F21,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,F22,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_5",treatment,168,F23,agent_1,agent_2,,10.0,0.0316,
041018_combo_12,,,,168,F24,,,,0.0,,
041018_combo_12,,,,168,G01,,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,G02,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,G03,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_39",treatment,168,G04,agent_1,agent_2,,0.1,0.3162,
041018_combo_12,CL_2,"agent_1, agent_3_2",treatment,168,G05,agent_1,agent_3,,10.0,1.0,
041018_combo_12,CL_2,agent_2_0,treatment,168,G06,agent_2,,,10.0,,
041018_combo_12,CL_2,"agent_1, agent_2, agent_3_4",treatment,168,G07,agent_1,agent_2,agent_3,0.1,0.1,0.1
041018_combo_12,CL_2,DMSO,negative_control,168,G08,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2, agent_3_7",treatment,168,G09,agent_1,agent_2,agent_3,0.0032,0.0032,0.0032
041018_combo_12,CL_2,agent_2_3,treatment,168,G10,agent_2,,,0.3162,,
041018_combo_12,CL_2,DMSO,negative_control,168,G11,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_61",treatment,168,G12,agent_1,agent_2,,0.01,0.0032,
041018_combo_12,CL_2,DMSO,negative_control,168,G13,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,G14,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,G15,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,G16,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,G17,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_3_0",treatment,168,G18,agent_1,agent_3,,10.0,10.0,
041018_combo_12,CL_2,"agent_1, agent_2, agent_3_0",treatment,168,G19,agent_1,agent_2,agent_3,10.0,10.0,10.0
041018_combo_12,CL_2,"agent_1, agent_2_76",treatment,168,G20,agent_1,agent_2,,0.001,0.1,
041018_combo_12,CL_2,DMSO,negative_control,168,G21,DMSO,,,0.0,,
041018_combo_12,CL_2,"agent_1, agent_2_72",treatment,168,G22,agent_1,agent_2,,0.001,10.0,
041018_combo_12,CL_2,"agent_1, agent_2_45",treatment,168,G23,agent_1,agent_2,,0.0316,10.0,
041018_combo_12,,,,168,G24,,,,0.0,,
041018_combo_12,,,,168,H01,,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,H02,DMSO,,,0.0,,
041018_combo_12,CL_2,agent_1_7,treatment,168,H03,agent_1,,,0.0032,,
041018_combo_12,CL_2,"agent_2, agent_3_1",treatment,168,H04,agent_2,agent_3,,3.1623,3.1623,
041018_combo_12,CL_2,DMSO,negative_control,168,H05,DMSO,,,0.0,,
041018_combo_12,CL_2,DMSO,negative_control,168,H06,DMSO,,,0.0,,
