agent,concentration,role,well,randomization_scheme,timepoint,barcode,cell_line
D_4,0.0316227766017,treatment,G09,3,72,MH1_16,CL_4
D_6,1.0,treatment,G10,3,72,MH1_16,CL_4
D_7,1.0,treatment,G11,3,72,MH1_16,CL_4
D_7,0.001,treatment,G12,3,72,MH1_16,CL_4
D_3,0.00316227766017,treatment,G13,3,72,MH1_16,CL_4
D_8,0.1,treatment,G14,3,72,MH1_16,CL_4
D_1,0.001,treatment,G15,3,72,MH1_16,CL_4
D_5,0.01,treatment,G16,3,72,MH1_16,CL_4
D_2,0.00316227766017,treatment,G17,3,72,MH1_16,CL_4
D_6,0.0316227766017,treatment,G18,3,72,MH1_16,CL_4
D_6,0.316227766017,treatment,G19,3,72,MH1_16,CL_4
D_6,0.001,treatment,G20,3,72,MH1_16,CL_4
D_3,0.01,treatment,G21,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,G22,3,72,MH1_16,CL_4
D_8,3.16227766017,treatment,H03,3,72,MH1_16,CL_4
D_6,0.00316227766017,treatment,H04,3,72,MH1_16,CL_4
D_1,0.00316227766017,treatment,H05,3,72,MH1_16,CL_4
D_3,0.0316227766017,treatment,H06,3,72,MH1_16,CL_4
D_7,0.0316227766017,treatment,H07,3,72,MH1_16,CL_4
D_4,0.0316227766017,treatment,H08,3,72,MH1_16,CL_4
D_4,0.00316227766017,treatment,H09,3,72,MH1_16,CL_4
D_8,0.0316227766017,treatment,H10,3,72,MH1_16,CL_4
D_1,0.0316227766017,treatment,H11,3,72,MH1_16,CL_4
D_3,0.001,treatment,H12,3,72,MH1_16,CL_4
D_3,0.1,treatment,H13,3,72,MH1_16,CL_4
D_4,1.0,treatment,H14,3,72,MH1_16,CL_4
D_8,0.001,treatment,H15,3,72,MH1_16,CL_4
D_3,0.01,treatment,H16,3,72,MH1_16,CL_4
D_1,0.00316227766017,treatment,H17,3,72,MH1_16,CL_4
D_6,0.00316227766017,treatment,H18,3,72,MH1_16,CL_4
D_4,0.001,treatment,H19,3,72,MH1_16,CL_4
D_1,0.316227766017,treatment,H20,3,72,MH1_16,CL_4
D_3,0.1,treatment,H21,3,72,MH1_16,CL_4
D_4,0.316227766017,treatment,H22,3,72,MH1_16,CL_4
D_7,10.0,treatment,I03,3,72,MH1_16,CL_4
D_6,0.0316227766017,treatment,I04,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,I05,3,72,MH1_16,CL_4
D_6,3.16227766017,treatment,I06,3,72,MH1_16,CL_4
D_8,1.0,treatment,I07,3,72,MH1_16,CL_4
D_2,0.01,treatment,I08,3,72,MH1_16,CL_4
D_6,1.0,treatment,I09,3,72,MH1_16,CL_4
D_3,10.0,treatment,I10,3,72,MH1_16,CL_4
D_2,0.1,treatment,I11,3,72,MH1_16,CL_4
D_8,0.001,treatment,I12,3,72,MH1_16,CL_4
D_1,3.16227766017,treatment,I13,3,72,MH1_16,CL_4
D_6,0.001,treatment,I14,3,72,MH1_16,CL_4
D_5,0.0316227766017,treatment,I15,3,72,MH1_16,CL_4
D_8,0.316227766017,treatment,I16,3,72,MH1_16,CL_4
D_6,0.01,treatment,I17,3,72,MH1_16,CL_4
D_2,0.0316227766017,treatment,I18,3,72,MH1_16,CL_4
D_7,3.16227766017,treatment,I19,3,72,MH1_16,CL_4
D_6,0.316227766017,treatment,I20,3,72,MH1_16,CL_4
D_2,0.0316227766017,treatment,I21,3,72,MH1_16,CL_4
D_3,0.316227766017,treatment,I22,3,72,MH1_16,CL_4
D_5,3.16227766017,treatment,J03,3,72,MH1_16,CL_4
D_2,0.01,treatment,J04,3,72,MH1_16,CL_4
D_5,1.0,treatment,J05,3,72,MH1_16,CL_4
D_3,0.00316227766017,treatment,J06,3,72,MH1_16,CL_4
D_6,0.1,treatment,J07,3,72,MH1_16,CL_4
D_5,0.001,treatment,J08,3,72,MH1_16,CL_4
D_8,0.01,treatment,J09,3,72,MH1_16,CL_4
D_7,3.16227766017,treatment,J10,3,72,MH1_16,CL_4
D_4,3.16227766017,treatment,J11,3,72,MH1_16,CL_4
D_7,10.0,treatment,J12,3,72,MH1_16,CL_4
D_7,0.01,treatment,J13,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,J14,3,72,MH1_16,CL_4
D_7,0.001,treatment,J15,3,72,MH1_16,CL_4
D_7,1.0,treatment,J16,3,72,MH1_16,CL_4
D_2,3.16227766017,treatment,J17,3,72,MH1_16,CL_4
D_6,0.316227766017,treatment,J18,3,72,MH1_16,CL_4
D_5,0.001,treatment,J19,3,72,MH1_16,CL_4
D_3,1.0,treatment,J20,3,72,MH1_16,CL_4
D_8,0.01,treatment,J21,3,72,MH1_16,CL_4
D_2,0.1,treatment,J22,3,72,MH1_16,CL_4
D_5,0.01,treatment,K03,3,72,MH1_16,CL_4
D_3,0.316227766017,treatment,K04,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,K05,3,72,MH1_16,CL_4
D_4,10.0,treatment,K06,3,72,MH1_16,CL_4
D_4,0.1,treatment,K07,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,K08,3,72,MH1_16,CL_4
D_4,0.1,treatment,K09,3,72,MH1_16,CL_4
D_4,0.1,treatment,K10,3,72,MH1_16,CL_4
D_5,3.16227766017,treatment,K11,3,72,MH1_16,CL_4
D_3,0.1,treatment,K12,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,K13,3,72,MH1_16,CL_4
D_7,1.0,treatment,K14,3,72,MH1_16,CL_4
D_5,10.0,treatment,K15,3,72,MH1_16,CL_4
D_5,0.1,treatment,K16,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,K17,3,72,MH1_16,CL_4
D_3,1.0,treatment,K18,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,K19,3,72,MH1_16,CL_4
D_1,0.0316227766017,treatment,K20,3,72,MH1_16,CL_4
D_5,0.316227766017,treatment,K21,3,72,MH1_16,CL_4
D_2,10.0,treatment,K22,3,72,MH1_16,CL_4
D_8,0.316227766017,treatment,L03,3,72,MH1_16,CL_4
D_2,1.0,treatment,L04,3,72,MH1_16,CL_4
D_8,1.0,treatment,L05,3,72,MH1_16,CL_4
D_7,0.0316227766017,treatment,L06,3,72,MH1_16,CL_4
D_4,1.0,treatment,L07,3,72,MH1_16,CL_4
D_1,0.00316227766017,treatment,L08,3,72,MH1_16,CL_4
D_1,10.0,treatment,L09,3,72,MH1_16,CL_4
D_2,0.0316227766017,treatment,L10,3,72,MH1_16,CL_4
D_2,1.0,treatment,L11,3,72,MH1_16,CL_4
D_2,0.316227766017,treatment,L12,3,72,MH1_16,CL_4
D_6,3.16227766017,treatment,L13,3,72,MH1_16,CL_4
D_6,0.00316227766017,treatment,L14,3,72,MH1_16,CL_4
D_3,0.316227766017,treatment,L15,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,L16,3,72,MH1_16,CL_4
D_4,10.0,treatment,L17,3,72,MH1_16,CL_4
D_1,1.0,treatment,L18,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,L19,3,72,MH1_16,CL_4
D_2,0.316227766017,treatment,L20,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,L21,3,72,MH1_16,CL_4
D_4,1.0,treatment,L22,3,72,MH1_16,CL_4
D_3,3.16227766017,treatment,M03,3,72,MH1_16,CL_4
D_2,3.16227766017,treatment,M04,3,72,MH1_16,CL_4
D_5,0.316227766017,treatment,M05,3,72,MH1_16,CL_4
D_2,10.0,treatment,M06,3,72,MH1_16,CL_4
D_5,10.0,treatment,M07,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,M08,3,72,MH1_16,CL_4
D_4,0.316227766017,treatment,M09,3,72,MH1_16,CL_4
D_7,0.0316227766017,treatment,M10,3,72,MH1_16,CL_4
D_2,0.316227766017,treatment,M11,3,72,MH1_16,CL_4
D_4,0.00316227766017,treatment,M12,3,72,MH1_16,CL_4
DMSO,0.0,negative_control,M13,3,72,MH1_16,CL_4
D_5,0.00316227766017,treatment,M14,3,72,MH1_16,CL_4
D_7,0.1,treatment,M15,3,72,MH1_16,CL_4
D_1,0.316227766017,treatment,M16,3,72,MH1_16,CL_4
D_6,0.1,treatment,M17,3,72,MH1_16,CL_4
D_2,0.00316227766017,treatment,M18,3,72,MH1_16,CL_4
D_4,0.01,treatment,M19,3,72,MH1_16,CL_4
D_6,0.01,treatment,M20,3,72,MH1_16,CL_4
D_2,0.00316227766017,treatment,M21,3,72,MH1_16,CL_4
D_1,0.1,treatment,M22,3,72,MH1_16,CL_4
D_4,0.00316227766017,treatment,N03,3,72,MH1_16,CL_4
D_7,0.1,treatment,N04,3,72,MH1_16,CL_4
D_3,10.0,treatment,N05,3,72,MH1_16,CL_4
D_1,0.1,treatment,N06,3,72,MH1_16,CL_4
D_3,0.00316227766017,treatment,N07,3,72,MH1_16,CL_4
D_2,10.0,treatment,N08,3,72,MH1_16,CL_4
D_2,0.001,treatment,N09,3,72,MH1_16,CL_4
D_8,0.00316227766017,treatment,N10,3,72,MH1_16,CL_4
D_1,3.16227766017,treatment,N11,3,72,MH1_16,CL_4
D_7,0.001,treatment,N12,3,72,MH1_16,CL_4
D_3,0.0316227766017,treatment,N13,3,72,MH1_16,CL_4
D_1,1.0,treatment,N14,3,72,MH1_16,CL_4
D_8,0.00316227766017,treatment,N15,3,72,MH1_16,CL_4
D_7,0.01,treatment,N16,3,72,MH1_16,CL_4
D_4,0.001,treatment,N17,3,72,MH1_16,CL_4
D_1,0.001,treatment,N18,3,72,MH1_16,CL_4
D_6,0.0316227766017,treatment,N19,3,72,MH1_16,CL_4
D_4,3.16227766017,treatment,N20,3,72,MH1_16,CL_4
D_6,10.0,treatment,N21,3,72,MH1_16,CL_4
D_2,0.1,treatment,N22,3,72,MH1_16,CL_4
,,,C03,0,time0_ctrl,MH1_17,CL_5
,,,C04,0,time0_ctrl,MH1_17,CL_5
,,,C05,0,time0_ctrl,MH1_17,CL_5
,,,C06,0,time0_ctrl,MH1_17,CL_5
,,,C07,0,time0_ctrl,MH1_17,CL_5
,,,C08,0,time0_ctrl,MH1_17,CL_5
,,,C09,0,time0_ctrl,MH1_17,CL_5
,,,C10,0,time0_ctrl,MH1_17,CL_5
,,,C11,0,time0_ctrl,MH1_17,CL_5
,,,C12,0,time0_ctrl,MH1_17,CL_5
,,,C13,0,time0_ctrl,MH1_17,CL_5
,,,C14,0,time0_ctrl,MH1_17,CL_5
,,,C15,0,time0_ctrl,MH1_17,CL_5
,,,C16,0,time0_ctrl,MH1_17,CL_5
,,,C17,0,time0_ctrl,MH1_17,CL_5
,,,C18,0,time0_ctrl,MH1_17,CL_5
,,,C19,0,time0_ctrl,MH1_17,CL_5
,,,C20,0,time0_ctrl,MH1_17,CL_5
,,,C21,0,time0_ctrl,MH1_17,CL_5
,,,C22,0,time0_ctrl,MH1_17,CL_5
,,,D03,0,time0_ctrl,MH1_17,CL_5
,,,D04,0,time0_ctrl,MH1_17,CL_5
,,,D05,0,time0_ctrl,MH1_17,CL_5
,,,D06,0,time0_ctrl,MH1_17,CL_5
,,,D07,0,time0_ctrl,MH1_17,CL_5
,,,D08,0,time0_ctrl,MH1_17,CL_5
,,,D09,0,time0_ctrl,MH1_17,CL_5
,,,D10,0,time0_ctrl,MH1_17,CL_5
,,,D11,0,time0_ctrl,MH1_17,CL_5
,,,D12,0,time0_ctrl,MH1_17,CL_5
,,,D13,0,time0_ctrl,MH1_17,CL_5
,,,D14,0,time0_ctrl,MH1_17,CL_5
,,,D15,0,time0_ctrl,MH1_17,CL_5
,,,D16,0,time0_ctrl,MH1_17,CL_5
,,,D17,0,time0_ctrl,MH1_17,CL_5
,,,D18,0,time0_ctrl,MH1_17,CL_5
,,,D19,0,time0_ctrl,MH1_17,CL_5
,,,D20,0,time0_ctrl,MH1_17,CL_5
,,,D21,0,time0_ctrl,MH1_17,CL_5
,,,D22,0,time0_ctrl,MH1_17,CL_5
,,,E03,0,time0_ctrl,MH1_17,CL_5
,,,E04,0,time0_ctrl,MH1_17,CL_5
,,,E05,0,time0_ctrl,MH1_17,CL_5
,,,E06,0,time0_ctrl,MH1_17,CL_5
,,,E07,0,time0_ctrl,MH1_17,CL_5
,,,E08,0,time0_ctrl,MH1_17,CL_5
,,,E09,0,time0_ctrl,MH1_17,CL_5
,,,E10,0,time0_ctrl,MH1_17,CL_5
,,,E11,0,time0_ctrl,MH1_17,CL_5
,,,E12,0,time0_ctrl,MH1_17,CL_5
,,,E13,0,time0_ctrl,MH1_17,CL_5
,,,E14,0,time0_ctrl,MH1_17,CL_5
,,,E15,0,time0_ctrl,MH1_17,CL_5
,,,E16,0,time0_ctrl,MH1_17,CL_5
,,,E17,0,time0_ctrl,MH1_17,CL_5
,,,E18,0,time0_ctrl,MH1_17,CL_5
,,,E19,0,time0_ctrl,MH1_17,CL_5
,,,E20,0,time0_ctrl,MH1_17,CL_5
,,,E21,0,time0_ctrl,MH1_17,CL_5
,,,E22,0,time0_ctrl,MH1_17,CL_5
,,,F03,0,time0_ctrl,MH1_17,CL_5
,,,F04,0,time0_ctrl,MH1_17,CL_5
,,,F05,0,time0_ctrl,MH1_17,CL_5
,,,F06,0,time0_ctrl,MH1_17,CL_5
,,,F07,0,time0_ctrl,MH1_17,CL_5
,,,F08,0,time0_ctrl,MH1_17,CL_5
,,,F09,0,time0_ctrl,MH1_17,CL_5
,,,F10,0,time0_ctrl,MH1_17,CL_5
,,,F11,0,time0_ctrl,MH1_17,CL_5
,,,F12,0,time0_ctrl,MH1_17,CL_5
,,,F13,0,time0_ctrl,MH1_17,CL_5
,,,F14,0,time0_ctrl,MH1_17,CL_5
,,,F15,0,time0_ctrl,MH1_17,CL_5
,,,F16,0,time0_ctrl,MH1_17,CL_5
,,,F17,0,time0_ctrl,MH1_17,CL_5
,,,F18,0,time0_ctrl,MH1_17,CL_5
,,,F19,0,time0_ctrl,MH1_17,CL_5
,,,F20,0,time0_ctrl,MH1_17,CL_5
,,,F21,0,time0_ctrl,MH1_17,CL_5
,,,F22,0,time0_ctrl,MH1_17,CL_5
,,,G03,0,time0_ctrl,MH1_17,CL_5
,,,G04,0,time0_ctrl,MH1_17,CL_5
,,,G05,0,time0_ctrl,MH1_17,CL_5
,,,G06,0,time0_ctrl,MH1_17,CL_5
,,,G07,0,time0_ctrl,MH1_17,CL_5
,,,G08,0,time0_ctrl,MH1_17,CL_5
,,,G09,0,time0_ctrl,MH1_17,CL_5
,,,G10,0,time0_ctrl,MH1_17,CL_5
,,,G11,0,time0_ctrl,MH1_17,CL_5
,,,G12,0,time0_ctrl,MH1_17,CL_5
,,,G13,0,time0_ctrl,MH1_17,CL_5
,,,G14,0,time0_ctrl,MH1_17,CL_5
,,,G15,0,time0_ctrl,MH1_17,CL_5
,,,G16,0,time0_ctrl,MH1_17,CL_5
,,,G17,0,time0_ctrl,MH1_17,CL_5
,,,G18,0,time0_ctrl,MH1_17,CL_5
,,,G19,0,time0_ctrl,MH1_17,CL_5
,,,G20,0,time0_ctrl,MH1_17,CL_5
,,,G21,0,time0_ctrl,MH1_17,CL_5
,,,G22,0,time0_ctrl,MH1_17,CL_5
,,,H03,0,time0_ctrl,MH1_17,CL_5
,,,H04,0,time0_ctrl,MH1_17,CL_5
,,,H05,0,time0_ctrl,MH1_17,CL_5
,,,H06,0,time0_ctrl,MH1_17,CL_5
,,,H07,0,time0_ctrl,MH1_17,CL_5
,,,H08,0,time0_ctrl,MH1_17,CL_5
,,,H09,0,time0_ctrl,MH1_17,CL_5
,,,H10,0,time0_ctrl,MH1_17,CL_5
,,,H11,0,time0_ctrl,MH1_17,CL_5
,,,H12,0,time0_ctrl,MH1_17,CL_5
,,,H13,0,time0_ctrl,MH1_17,CL_5
,,,H14,0,time0_ctrl,MH1_17,CL_5
,,,H15,0,time0_ctrl,MH1_17,CL_5
,,,H16,0,time0_ctrl,MH1_17,CL_5
,,,H17,0,time0_ctrl,MH1_17,CL_5
,,,H18,0,time0_ctrl,MH1_17,CL_5
,,,H19,0,time0_ctrl,MH1_17,CL_5
,,,H20,0,time0_ctrl,MH1_17,CL_5
,,,H21,0,time0_ctrl,MH1_17,CL_5
,,,H22,0,time0_ctrl,MH1_17,CL_5
,,,I03,0,time0_ctrl,MH1_17,CL_5
,,,I04,0,time0_ctrl,MH1_17,CL_5
,,,I05,0,time0_ctrl,MH1_17,CL_5
,,,I06,0,time0_ctrl,MH1_17,CL_5
,,,I07,0,time0_ctrl,MH1_17,CL_5
,,,I08,0,time0_ctrl,MH1_17,CL_5
,,,I09,0,time0_ctrl,MH1_17,CL_5
,,,I10,0,time0_ctrl,MH1_17,CL_5
,,,I11,0,time0_ctrl,MH1_17,CL_5
,,,I12,0,time0_ctrl,MH1_17,CL_5
,,,I13,0,time0_ctrl,MH1_17,CL_5
,,,I14,0,time0_ctrl,MH1_17,CL_5
,,,I15,0,time0_ctrl,MH1_17,CL_5
,,,I16,0,time0_ctrl,MH1_17,CL_5
,,,I17,0,time0_ctrl,MH1_17,CL_5
,,,I18,0,time0_ctrl,MH1_17,CL_5
,,,I19,0,time0_ctrl,MH1_17,CL_5
,,,I20,0,time0_ctrl,MH1_17,CL_5
,,,I21,0,time0_ctrl,MH1_17,CL_5
,,,I22,0,time0_ctrl,MH1_17,CL_5
,,,J03,0,time0_ctrl,MH1_17,CL_5
,,,J04,0,time0_ctrl,MH1_17,CL_5
,,,J05,0,time0_ctrl,MH1_17,CL_5
,,,J06,0,time0_ctrl,MH1_17,CL_5
,,,J07,0,time0_ctrl,MH1_17,CL_5
,,,J08,0,time0_ctrl,MH1_17,CL_5
,,,J09,0,time0_ctrl,MH1_17,CL_5
,,,J10,0,time0_ctrl,MH1_17,CL_5
,,,J11,0,time0_ctrl,MH1_17,CL_5
,,,J12,0,time0_ctrl,MH1_17,CL_5
,,,J13,0,time0_ctrl,MH1_17,CL_5
,,,J14,0,time0_ctrl,MH1_17,CL_5
,,,J15,0,time0_ctrl,MH1_17,CL_5
,,,J16,0,time0_ctrl,MH1_17,CL_5
,,,J17,0,time0_ctrl,MH1_17,CL_5
,,,J18,0,time0_ctrl,MH1_17,CL_5
,,,J19,0,time0_ctrl,MH1_17,CL_5
,,,J20,0,time0_ctrl,MH1_17,CL_5
,,,J21,0,time0_ctrl,MH1_17,CL_5
,,,J22,0,time0_ctrl,MH1_17,CL_5
,,,K03,0,time0_ctrl,MH1_17,CL_5
,,,K04,0,time0_ctrl,MH1_17,CL_5
,,,K05,0,time0_ctrl,MH1_17,CL_5
,,,K06,0,time0_ctrl,MH1_17,CL_5
,,,K07,0,time0_ctrl,MH1_17,CL_5
,,,K08,0,time0_ctrl,MH1_17,CL_5
,,,K09,0,time0_ctrl,MH1_17,CL_5
,,,K10,0,time0_ctrl,MH1_17,CL_5
,,,K11,0,time0_ctrl,MH1_17,CL_5
,,,K12,0,time0_ctrl,MH1_17,CL_5
,,,K13,0,time0_ctrl,MH1_17,CL_5
,,,K14,0,time0_ctrl,MH1_17,CL_5
,,,K15,0,time0_ctrl,MH1_17,CL_5
,,,K16,0,time0_ctrl,MH1_17,CL_5
,,,K17,0,time0_ctrl,MH1_17,CL_5
,,,K18,0,time0_ctrl,MH1_17,CL_5
,,,K19,0,time0_ctrl,MH1_17,CL_5
,,,K20,0,time0_ctrl,MH1_17,CL_5
,,,K21,0,time0_ctrl,MH1_17,CL_5
,,,K22,0,time0_ctrl,MH1_17,CL_5
,,,L03,0,time0_ctrl,MH1_17,CL_5
,,,L04,0,time0_ctrl,MH1_17,CL_5
,,,L05,0,time0_ctrl,MH1_17,CL_5
,,,L06,0,time0_ctrl,MH1_17,CL_5
,,,L07,0,time0_ctrl,MH1_17,CL_5
,,,L08,0,time0_ctrl,MH1_17,CL_5
,,,L09,0,time0_ctrl,MH1_17,CL_5
,,,L10,0,time0_ctrl,MH1_17,CL_5
,,,L11,0,time0_ctrl,MH1_17,CL_5
,,,L12,0,time0_ctrl,MH1_17,CL_5
,,,L13,0,time0_ctrl,MH1_17,CL_5
,,,L14,0,time0_ctrl,MH1_17,CL_5
,,,L15,0,time0_ctrl,MH1_17,CL_5
,,,L16,0,time0_ctrl,MH1_17,CL_5
,,,L17,0,time0_ctrl,MH1_17,CL_5
,,,L18,0,time0_ctrl,MH1_17,CL_5
,,,L19,0,time0_ctrl,MH1_17,CL_5
,,,L20,0,time0_ctrl,MH1_17,CL_5
,,,L21,0,time0_ctrl,MH1_17,CL_5
,,,L22,0,time0_ctrl,MH1_17,CL_5
,,,M03,0,time0_ctrl,MH1_17,CL_5
,,,M04,0,time0_ctrl,MH1_17,CL_5
,,,M05,0,time0_ctrl,MH1_17,CL_5
,,,M06,0,time0_ctrl,MH1_17,CL_5
,,,M07,0,time0_ctrl,MH1_17,CL_5
,,,M08,0,time0_ctrl,MH1_17,CL_5
,,,M09,0,time0_ctrl,MH1_17,CL_5
,,,M10,0,time0_ctrl,MH1_17,CL_5
,,,M11,0,time0_ctrl,MH1_17,CL_5
,,,M12,0,time0_ctrl,MH1_17,CL_5
,,,M13,0,time0_ctrl,MH1_17,CL_5
,,,M14,0,time0_ctrl,MH1_17,CL_5
,,,M15,0,time0_ctrl,MH1_17,CL_5
,,,M16,0,time0_ctrl,MH1_17,CL_5
,,,M17,0,time0_ctrl,MH1_17,CL_5
,,,M18,0,time0_ctrl,MH1_17,CL_5
,,,M19,0,time0_ctrl,MH1_17,CL_5
,,,M20,0,time0_ctrl,MH1_17,CL_5
,,,M21,0,time0_ctrl,MH1_17,CL_5
,,,M22,0,time0_ctrl,MH1_17,CL_5
,,,N03,0,time0_ctrl,MH1_17,CL_5
,,,N04,0,time0_ctrl,MH1_17,CL_5
,,,N05,0,time0_ctrl,MH1_17,CL_5
,,,N06,0,time0_ctrl,MH1_17,CL_5
,,,N07,0,time0_ctrl,MH1_17,CL_5
,,,N08,0,time0_ctrl,MH1_17,CL_5
,,,N09,0,time0_ctrl,MH1_17,CL_5
,,,N10,0,time0_ctrl,MH1_17,CL_5
,,,N11,0,time0_ctrl,MH1_17,CL_5
,,,N12,0,time0_ctrl,MH1_17,CL_5
,,,N13,0,time0_ctrl,MH1_17,CL_5
,,,N14,0,time0_ctrl,MH1_17,CL_5
,,,N15,0,time0_ctrl,MH1_17,CL_5
,,,N16,0,time0_ctrl,MH1_17,CL_5
,,,N17,0,time0_ctrl,MH1_17,CL_5
,,,N18,0,time0_ctrl,MH1_17,CL_5
,,,N19,0,time0_ctrl,MH1_17,CL_5
,,,N20,0,time0_ctrl,MH1_17,CL_5
,,,N21,0,time0_ctrl,MH1_17,CL_5
,,,N22,0,time0_ctrl,MH1_17,CL_5
D_8,0.01,treatment,C03,1,72,MH1_18,CL_5
D_3,10.0,treatment,C04,1,72,MH1_18,CL_5
D_6,0.0316227766017,treatment,C05,1,72,MH1_18,CL_5
D_2,0.00316227766017,treatment,C06,1,72,MH1_18,CL_5
D_8,3.16227766017,treatment,C07,1,72,MH1_18,CL_5
D_3,1.0,treatment,C08,1,72,MH1_18,CL_5
D_2,0.001,treatment,C09,1,72,MH1_18,CL_5
D_6,0.01,treatment,C10,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,C11,1,72,MH1_18,CL_5
D_2,3.16227766017,treatment,C12,1,72,MH1_18,CL_5
D_7,0.001,treatment,C13,1,72,MH1_18,CL_5
D_3,0.01,treatment,C14,1,72,MH1_18,CL_5
D_4,0.00316227766017,treatment,C15,1,72,MH1_18,CL_5
D_2,0.001,treatment,C16,1,72,MH1_18,CL_5
D_4,10.0,treatment,C17,1,72,MH1_18,CL_5
D_6,0.001,treatment,C18,1,72,MH1_18,CL_5
D_8,0.0316227766017,treatment,C19,1,72,MH1_18,CL_5
D_4,1.0,treatment,C20,1,72,MH1_18,CL_5
D_5,3.16227766017,treatment,C21,1,72,MH1_18,CL_5
D_3,0.00316227766017,treatment,C22,1,72,MH1_18,CL_5
D_5,0.0316227766017,treatment,D03,1,72,MH1_18,CL_5
D_2,0.316227766017,treatment,D04,1,72,MH1_18,CL_5
D_3,3.16227766017,treatment,D05,1,72,MH1_18,CL_5
D_1,0.01,treatment,D06,1,72,MH1_18,CL_5
D_2,0.0316227766017,treatment,D07,1,72,MH1_18,CL_5
D_8,10.0,treatment,D08,1,72,MH1_18,CL_5
D_1,0.1,treatment,D09,1,72,MH1_18,CL_5
D_5,0.001,treatment,D10,1,72,MH1_18,CL_5
D_5,0.316227766017,treatment,D11,1,72,MH1_18,CL_5
D_7,0.0316227766017,treatment,D12,1,72,MH1_18,CL_5
D_2,0.1,treatment,D13,1,72,MH1_18,CL_5
D_6,0.00316227766017,treatment,D14,1,72,MH1_18,CL_5
D_6,3.16227766017,treatment,D15,1,72,MH1_18,CL_5
D_7,0.00316227766017,treatment,D16,1,72,MH1_18,CL_5
D_5,0.1,treatment,D17,1,72,MH1_18,CL_5
D_3,0.316227766017,treatment,D18,1,72,MH1_18,CL_5
D_2,0.1,treatment,D19,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,D20,1,72,MH1_18,CL_5
D_4,3.16227766017,treatment,D21,1,72,MH1_18,CL_5
D_1,0.316227766017,treatment,D22,1,72,MH1_18,CL_5
D_1,10.0,treatment,E03,1,72,MH1_18,CL_5
D_4,3.16227766017,treatment,E04,1,72,MH1_18,CL_5
D_4,0.01,treatment,E05,1,72,MH1_18,CL_5
D_6,3.16227766017,treatment,E06,1,72,MH1_18,CL_5
D_4,0.1,treatment,E07,1,72,MH1_18,CL_5
D_5,0.316227766017,treatment,E08,1,72,MH1_18,CL_5
D_5,0.316227766017,treatment,E09,1,72,MH1_18,CL_5
D_3,0.1,treatment,E10,1,72,MH1_18,CL_5
D_8,3.16227766017,treatment,E11,1,72,MH1_18,CL_5
D_8,1.0,treatment,E12,1,72,MH1_18,CL_5
D_5,0.00316227766017,treatment,E13,1,72,MH1_18,CL_5
D_3,3.16227766017,treatment,E14,1,72,MH1_18,CL_5
D_1,0.01,treatment,E15,1,72,MH1_18,CL_5
D_5,0.001,treatment,E16,1,72,MH1_18,CL_5
D_3,0.1,treatment,E17,1,72,MH1_18,CL_5
D_4,0.0316227766017,treatment,E18,1,72,MH1_18,CL_5
D_2,3.16227766017,treatment,E19,1,72,MH1_18,CL_5
D_3,1.0,treatment,E20,1,72,MH1_18,CL_5
D_1,3.16227766017,treatment,E21,1,72,MH1_18,CL_5
D_6,0.1,treatment,E22,1,72,MH1_18,CL_5
D_2,1.0,treatment,F03,1,72,MH1_18,CL_5
D_1,0.001,treatment,F04,1,72,MH1_18,CL_5
D_6,0.00316227766017,treatment,F05,1,72,MH1_18,CL_5
D_6,0.316227766017,treatment,F06,1,72,MH1_18,CL_5
D_5,0.01,treatment,F07,1,72,MH1_18,CL_5
D_3,3.16227766017,treatment,F08,1,72,MH1_18,CL_5
D_1,0.0316227766017,treatment,F09,1,72,MH1_18,CL_5
D_3,0.00316227766017,treatment,F10,1,72,MH1_18,CL_5
D_2,0.00316227766017,treatment,F11,1,72,MH1_18,CL_5
D_8,0.316227766017,treatment,F12,1,72,MH1_18,CL_5
D_2,0.01,treatment,F13,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,F14,1,72,MH1_18,CL_5
D_8,1.0,treatment,F15,1,72,MH1_18,CL_5
D_8,1.0,treatment,F16,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,F17,1,72,MH1_18,CL_5
D_7,1.0,treatment,F18,1,72,MH1_18,CL_5
DMSO,0.0,negative_control,F19,1,72,MH1_18,CL_5
D_8,3.16227766017,treatment,F20,1,72,MH1_18,CL_5
D_1,0.1,treatment,F21,1,72,MH1_18,CL_5
D_8,0.001,treatment,F22,1,72,MH1_18,CL_5
D_3,1.0,treatment,G03,1,72,MH1_18,CL_5
D_1,0.00316227766017,treatment,G04,1,72,MH1_18,CL_5
